cgpa,backlogs,coding_score,aptitude_score,communication_score,projects,internships,certifications,github_contributions,leetcode_solved,hackathon,soft_skills,placement_status,placement_month
8.89,3,62,59,64,4,0,1,97,245,0,83,1,5
6.07,1,77,51,54,0,1,5,313,76,1,97,0,7
9.58,3,66,43,64,3,0,0,20,194,0,72,1,2
9.49,2,58,49,54,2,0,3,288,69,2,72,0,9
8.71,0,50,20,55,0,1,2,322,91,0,79,1,3
6.89,0,69,70,90,7,1,8,80,16,0,67,1,11
8.83,2,62,59,46,2,1,6,179,2,1,66,1,3
4.58,0,44,77,94,7,0,3,256,150,3,44,0,9
5.8,1,40,49,65,6,2,2,149,107,0,90,1,10
8.29,0,73,29,75,8,0,3,215,81,1,80,1,6
8.51,0,72,70,30,10,0,0,54,144,0,59,1,2
7.57,0,79,45,57,3,0,1,254,40,0,46,1,9
7.67,0,50,68,28,3,1,3,107,52,5,47,1,5
8.41,2,60,73,69,2,0,7,58,104,0,74,1,1
9.6,0,65,49,49,4,1,5,51,4,0,42,1,10
5.37,2,37,66,62,0,0,2,121,115,1,67,0,12
9.96,5,100,48,15,4,0,1,121,89,1,40,1,8
9.94,2,56,52,63,0,1,1,81,53,4,66,1,2
5.94,0,92,75,50,6,1,7,100,106,3,39,1,1
7.53,3,72,78,66,4,1,2,16,27,1,52,0,6
9.35,1,50,10,48,5,0,0,217,129,0,75,1,12
6.4,0,58,65,68,5,0,2,0,74,0,55,1,3
9.62,5,70,82,60,4,0,7,218,29,0,67,1,1
8.14,0,65,76,43,5,1,6,231,45,1,49,1,9
8.74,1,64,70,53,0,1,3,300,255,2,72,0,8
6.1,4,73,87,62,2,1,2,84,104,0,49,0,6
8.38,3,46,72,93,1,0,7,153,53,0,79,1,11
6.26,0,83,59,43,5,0,4,86,2,1,76,1,3
9.01,0,47,63,54,2,0,5,110,148,1,49,0,11
5.73,4,62,44,68,4,2,2,55,171,1,67,1,4
6.17,3,73,48,55,0,2,4,176,65,2,6,1,2
8.54,4,92,55,45,0,2,6,51,28,0,52,0,9
6.96,1,66,61,76,6,0,0,25,6,1,71,0,6
6.51,0,79,17,84,7,0,1,337,179,1,87,1,8
7.44,0,31,49,68,0,1,0,249,140,0,30,1,4
8.26,0,56,72,79,1,0,0,52,65,0,69,0,12
9.29,3,40,100,52,3,1,1,409,16,0,100,1,3
9.4,4,62,47,58,3,1,6,56,86,0,60,0,11
6.29,0,40,67,78,1,0,4,111,61,0,65,1,2
9.95,1,94,95,24,12,0,9,201,180,0,16,1,2
9.22,1,53,19,46,8,0,0,65,197,0,57,1,2
7.7,0,45,80,48,1,0,2,25,66,3,82,0,11
8.08,0,35,67,76,9,0,0,233,77,0,64,1,6
8.61,1,40,46,45,8,0,3,41,163,1,69,1,6
6.01,3,78,69,54,9,1,4,258,241,5,69,1,4
7.16,0,45,27,61,3,1,6,9,53,0,69,0,6
5.67,0,63,62,56,3,1,1,35,163,1,42,1,10
7.67,3,69,36,82,9,0,6,86,72,0,59,0,10
6.04,1,66,31,50,9,1,4,177,0,2,40,1,12
4.99,0,52,65,72,3,0,0,20,128,3,65,1,6
6.01,0,80,68,69,3,0,4,139,54,1,87,1,4
6.19,2,49,46,69,4,0,4,190,64,0,76,0,8
9.5,2,88,35,39,1,0,4,128,128,0,59,0,6
7.16,5,39,73,74,7,1,2,141,69,1,49,1,11
8.53,3,68,40,100,4,0,10,297,103,0,68,0,7
7.44,0,37,100,33,2,0,3,250,65,2,86,0,7
8.66,0,82,67,66,6,0,8,245,54,0,73,1,5
6.11,0,73,68,57,7,0,2,340,146,1,90,1,5
5.53,1,53,34,44,2,2,2,77,60,2,47,1,9
4.88,0,35,46,63,0,2,4,161,126,0,95,0,11
4.65,2,74,41,52,1,0,8,216,120,0,61,1,5
5.19,0,36,24,38,7,1,6,360,20,0,81,0,11
4.67,0,55,59,52,4,3,5,261,0,0,45,1,10
4.53,4,46,100,88,5,0,5,109,52,0,61,1,8
6.46,1,77,82,44,6,0,1,4,96,4,37,1,7
8.6,3,92,80,35,0,1,3,174,2,3,54,1,5
8.54,1,43,55,56,3,2,0,173,82,0,60,1,12
5.14,0,88,30,63,5,2,0,168,100,1,50,0,9
5.25,0,59,67,38,3,0,1,142,164,1,26,0,6
5.11,0,66,78,52,5,1,3,276,89,0,100,1,12
4.75,0,64,47,76,1,0,3,167,135,2,51,1,10
8.48,0,75,83,70,1,0,1,206,88,1,79,1,12
5.06,0,79,-2,46,7,0,6,140,126,0,83,1,9
5.34,0,40,77,41,7,0,2,113,80,0,44,0,12
9.64,0,58,72,54,5,1,4,66,131,3,23,0,8
8.17,0,79,57,47,3,0,5,158,51,0,49,0,6
9.25,3,57,47,50,0,0,5,161,42,1,77,0,6
9.32,0,80,49,49,2,0,8,40,116,0,87,1,11
8.97,1,60,56,97,3,0,0,18,82,0,72,1,6
4.84,5,64,32,92,1,0,6,333,91,0,71,1,4
5.55,0,84,14,57,6,0,9,109,121,2,62,1,6
8.87,5,67,57,41,2,1,0,171,110,0,60,0,11
8.48,1,35,13,32,2,1,0,8,140,0,98,0,6
7.38,0,61,27,59,2,0,7,242,41,0,43,1,1
7.03,3,43,90,55,6,0,5,111,193,0,58,1,4
6.99,0,66,44,67,6,0,2,17,30,4,75,1,9
7.37,0,58,61,56,2,0,0,171,37,0,78,1,12
5.18,4,43,68,92,3,0,1,97,130,0,71,1,1
8.36,1,70,58,74,4,0,0,24,65,0,77,1,3
9.25,0,100,52,83,2,0,2,299,49,0,62,1,11
6.25,0,56,79,54,4,0,5,35,4,0,52,0,7
8.17,5,37,69,76,0,0,1,128,116,3,67,0,7
4.6,5,51,72,65,4,0,1,111,2,4,100,0,11
8.31,0,60,48,67,2,1,5,0,35,0,98,1,2
7.4,0,62,57,56,8,1,10,189,40,1,82,1,10
9.9,0,45,19,66,3,0,0,98,113,0,57,1,6
5.34,0,46,41,89,3,0,7,11,96,0,100,0,10
9.01,2,44,100,68,6,1,3,60,69,0,63,0,11
7.0,2,60,75,20,6,0,3,80,31,0,43,1,3
8.7,0,34,64,55,3,1,3,239,97,0,65,0,12
9.72,0,66,95,41,6,0,4,33,58,4,42,1,5
5.03,1,69,52,85,3,0,8,76,154,1,66,1,11
4.94,2,63,31,73,2,2,3,64,138,4,63,0,8
4.59,0,76,58,58,4,0,0,137,13,1,32,0,6
5.43,0,33,58,46,1,1,0,313,227,0,76,1,11
6.95,0,73,69,82,5,0,4,5,27,2,74,1,4
7.15,1,80,83,67,1,1,5,142,109,0,20,1,5
4.67,0,56,66,68,1,0,10,49,206,0,67,1,11
8.06,1,63,64,65,0,0,5,89,177,1,37,1,7
6.42,3,48,95,77,9,0,4,248,88,0,93,0,7
6.28,4,87,70,60,5,1,1,314,142,1,71,0,12
7.86,4,72,34,63,2,3,4,113,176,5,61,1,11
7.94,0,54,81,57,4,1,2,111,136,0,82,1,4
5.44,0,60,74,82,2,1,7,448,87,0,77,0,11
6.63,0,63,35,71,0,0,2,69,105,3,52,1,5
6.86,4,89,88,29,5,0,1,265,66,1,49,1,10
8.03,0,65,59,76,11,2,1,59,113,1,45,1,10
5.93,2,89,31,46,5,0,4,144,141,0,63,0,8
7.61,0,51,86,82,5,1,6,253,50,0,46,1,3
8.5,0,48,61,87,2,0,3,62,57,1,63,1,4
9.26,1,66,40,79,8,2,1,102,94,2,46,0,9
7.3,0,68,33,79,10,0,8,5,179,0,95,1,8
8.19,0,33,45,60,6,0,0,210,13,0,70,0,11
8.37,3,66,51,33,6,0,6,474,41,4,68,0,10
6.91,4,54,51,48,2,0,0,47,35,0,66,0,6
7.0,0,53,65,72,4,1,1,19,35,0,56,1,11
4.82,1,51,62,87,4,0,9,139,48,0,60,1,6
9.3,1,45,64,46,2,0,2,371,9,0,57,1,8
4.9,0,56,72,65,6,0,3,184,51,2,45,1,10
8.21,4,82,68,73,1,1,6,107,61,0,58,1,8
4.98,0,62,48,55,1,1,8,169,50,2,35,0,11
6.88,2,84,25,31,3,0,6,16,220,0,82,0,7
9.93,2,61,83,53,4,1,2,317,48,0,89,0,7
4.56,4,39,55,46,8,0,5,178,10,4,59,0,9
5.39,0,60,63,60,3,0,2,200,77,0,74,1,1
5.53,1,60,77,61,7,3,8,52,101,0,69,1,12
6.6,4,92,54,55,6,1,2,153,34,0,54,1,2
8.94,0,48,43,47,5,1,2,281,236,1,47,1,3
7.07,2,91,70,80,10,1,0,79,33,1,66,1,5
8.47,0,76,23,54,7,1,7,75,310,0,85,1,11
6.57,0,61,65,58,2,0,7,89,27,3,73,1,3
6.25,4,67,79,26,1,1,8,207,20,0,91,0,8
7.06,0,47,72,33,2,1,2,75,101,5,84,1,12
6.29,1,77,52,33,2,0,6,324,68,1,88,1,12
6.11,2,36,80,60,1,0,7,374,6,4,70,0,6
7.09,0,84,82,65,5,1,0,190,78,4,58,1,12
6.88,2,73,66,84,6,1,0,318,92,0,86,0,10
4.85,0,75,72,85,4,0,0,278,81,1,83,0,9
5.05,1,83,58,53,2,3,1,147,73,1,67,1,2
4.97,0,67,83,65,4,1,6,24,50,1,38,1,11
5.48,0,61,30,77,7,1,2,1,30,0,16,1,11
6.87,2,37,91,61,1,0,4,60,46,1,72,0,8
6.21,4,72,58,61,3,0,3,19,73,2,50,1,10
9.51,0,44,58,67,5,0,3,18,159,4,31,1,6
8.01,1,66,20,94,6,1,2,122,124,0,99,1,2
5.64,2,49,32,73,7,1,10,185,149,1,48,1,2
6.71,0,73,87,61,6,2,5,114,78,1,72,1,11
8.66,0,64,40,56,0,1,2,31,98,0,98,1,1
4.87,0,64,75,37,2,0,8,298,134,2,70,1,2
9.76,1,55,37,94,1,1,9,207,15,4,81,1,6
8.17,0,70,60,65,0,1,0,243,164,4,56,0,8
6.4,0,69,52,65,0,0,3,9,3,1,69,0,9
5.22,0,72,55,76,0,0,2,281,138,0,65,0,9
8.39,0,96,80,36,1,0,2,78,66,0,63,0,11
8.93,0,52,43,57,2,0,9,186,230,0,100,1,12
9.98,0,72,56,27,5,0,2,235,104,0,63,1,9
9.12,0,81,66,59,9,2,4,238,29,0,68,0,6
8.2,0,81,26,59,9,0,1,157,130,0,51,1,4
9.89,1,59,54,43,8,2,7,223,54,0,77,1,1
6.47,0,75,76,74,5,0,3,66,48,0,58,1,11
8.99,0,65,60,45,10,1,6,8,250,0,42,0,6
6.91,1,55,91,59,6,0,0,19,122,0,54,0,11
6.54,0,77,64,87,0,1,1,26,77,2,57,0,6
9.51,0,81,74,100,1,0,7,154,107,0,73,1,1
8.33,0,65,65,98,1,3,3,99,120,0,31,0,8
6.7,2,66,53,70,9,0,8,266,177,1,58,0,9
4.72,0,72,49,78,0,2,1,73,116,1,49,1,7
7.2,0,58,55,42,8,0,9,7,83,0,65,1,7
8.72,0,68,43,78,1,0,0,31,13,2,43,0,11
8.74,0,47,60,90,4,2,3,18,32,0,66,1,6
6.59,0,38,90,70,8,1,5,202,163,0,75,0,10
6.39,0,70,50,52,0,1,3,358,65,0,68,1,6
8.78,0,42,74,44,4,0,6,178,7,0,65,0,6
7.42,0,69,61,49,5,0,5,236,118,0,36,1,7
7.58,0,77,61,48,0,0,2,109,207,1,82,0,8
5.34,0,54,77,90,3,3,0,367,22,0,57,1,10
5.98,3,60,70,44,1,0,0,3,89,0,74,1,7
5.49,0,74,30,41,5,0,4,125,116,0,50,1,3
5.62,0,62,99,75,4,0,8,10,161,1,73,1,5
5.23,0,82,67,62,11,3,7,155,2,0,86,1,12
6.67,0,76,61,73,3,3,4,16,142,2,77,1,2
8.79,0,58,47,28,5,2,4,245,144,1,77,1,1
9.25,1,56,52,42,4,0,6,3,72,3,59,1,5
9.68,1,77,80,74,2,0,5,68,50,5,37,1,6
8.36,0,61,29,62,4,0,0,205,205,0,43,0,9
5.05,0,79,66,72,11,0,0,212,20,0,77,1,2
5.95,0,62,77,48,1,0,5,43,75,0,23,1,7
6.28,0,66,73,49,5,1,3,91,73,0,63,1,6
9.67,3,54,60,49,7,0,8,146,78,3,81,1,4
9.68,0,69,62,38,5,0,7,207,24,4,49,1,4
4.84,0,55,71,68,2,0,4,475,0,0,51,1,2
5.64,4,78,73,57,6,2,9,63,59,0,84,1,2
9.89,1,51,44,77,7,0,3,150,18,0,98,1,5
7.02,0,45,45,38,2,0,1,149,2,0,62,1,4
9.36,1,69,32,32,3,1,2,232,327,0,40,1,3
7.82,3,57,75,32,3,0,0,129,42,0,66,1,1
6.52,0,61,75,61,7,0,5,44,53,1,68,1,1
9.59,3,100,68,65,2,0,8,261,72,0,63,1,9
5.47,0,54,22,24,7,0,5,62,16,0,47,0,12
9.44,2,51,79,34,7,2,5,97,80,0,65,1,8
4.91,4,69,79,59,0,0,3,22,18,5,44,1,10
6.17,2,65,32,91,8,0,1,151,118,0,74,1,11
8.4,0,100,33,63,7,2,1,168,110,0,74,1,12
8.9,0,50,44,72,7,2,3,27,43,0,84,1,8
6.12,3,96,57,54,4,2,3,86,101,2,78,1,7
6.18,0,80,100,46,10,0,7,204,22,0,47,1,6
6.4,0,50,63,41,12,0,3,236,164,2,50,0,11
7.31,5,67,65,54,5,0,1,105,112,0,50,1,3
7.05,0,57,26,84,1,1,2,176,94,0,82,1,9
4.54,2,65,56,64,1,0,3,236,120,2,53,1,1
8.8,0,70,30,56,2,0,0,190,159,0,75,0,7
6.05,0,38,64,53,0,0,1,67,162,0,93,1,3
8.19,0,62,69,69,1,1,8,162,36,3,73,1,10
9.47,1,59,60,76,0,0,5,33,102,0,60,0,6
8.17,0,100,73,69,4,1,0,177,38,4,39,1,7
7.97,1,54,29,63,2,1,0,99,62,0,47,0,10
9.92,0,39,74,59,4,0,4,77,69,1,42,1,3
7.07,4,70,70,45,6,0,4,158,241,0,30,0,10
6.69,1,47,66,78,3,3,0,472,25,5,46,0,7
6.18,2,60,67,78,2,1,0,195,132,0,82,1,10
4.5,0,77,19,64,6,2,4,210,42,0,60,0,7
5.1,4,63,92,65,0,0,2,13,8,2,40,0,11
6.36,0,60,71,39,4,3,7,116,18,0,46,1,6
4.57,0,68,43,71,5,0,6,125,145,4,42,0,7
5.73,0,86,61,60,9,1,0,11,108,1,89,1,11
9.56,1,83,71,45,9,2,0,159,133,0,78,1,1
6.94,4,75,54,53,4,0,4,36,95,1,15,1,3
8.87,3,42,44,82,5,3,4,140,129,1,44,0,11
6.0,1,55,52,77,2,1,8,112,38,0,84,0,11
6.34,1,85,86,50,2,0,1,291,49,1,69,0,11
5.36,1,83,66,70,1,0,2,293,50,2,72,1,8
7.16,1,75,69,31,3,1,4,281,32,1,47,0,7
6.85,5,79,40,49,0,1,10,241,8,0,40,0,8
7.19,0,52,47,60,1,1,1,232,96,2,59,1,5
9.17,1,64,46,55,3,1,2,163,194,0,72,0,9
9.85,0,66,90,69,4,1,4,208,35,1,42,1,1
7.24,0,49,35,71,7,2,4,238,114,0,67,1,10
5.92,0,100,50,61,2,0,9,5,167,0,65,0,7
9.99,0,46,60,100,6,2,1,281,239,0,72,0,7
5.51,2,53,53,83,3,0,7,25,103,0,69,0,12
5.08,0,73,55,64,3,0,3,30,20,0,28,1,2
7.75,2,70,23,60,8,1,0,149,83,0,31,0,9
7.27,0,82,26,45,8,1,3,239,168,0,72,0,9
7.26,0,26,78,76,4,2,5,144,208,2,76,1,10
9.91,0,76,76,65,2,0,1,177,27,0,50,1,2
9.15,0,59,74,57,5,2,4,63,101,3,57,1,1
6.25,4,72,50,76,3,0,1,230,121,0,53,0,10
5.98,0,71,85,61,2,0,8,154,174,2,87,1,6
8.15,0,62,42,54,7,0,2,382,41,4,58,0,7
8.77,1,78,50,55,1,0,8,264,77,0,55,0,12
5.48,0,78,59,54,1,0,6,176,212,0,79,1,6
9.45,0,96,53,77,5,1,2,97,160,0,63,1,10
5.43,3,32,52,56,3,1,2,423,134,0,65,0,10
4.95,0,48,60,98,4,1,1,287,85,3,87,1,3
9.13,5,61,60,83,3,0,3,48,19,1,28,1,5
5.37,0,41,33,54,8,0,2,29,19,0,49,0,6
9.3,0,50,62,51,1,0,9,14,40,0,72,0,9
6.32,1,78,64,94,5,1,0,372,12,2,81,1,10
6.64,1,40,75,50,5,0,1,104,81,0,100,0,9
9.02,0,54,87,70,4,0,4,336,95,2,54,1,9
9.53,1,72,41,42,7,1,7,239,29,0,62,1,7
7.51,0,51,73,41,1,2,3,129,83,0,55,1,8
5.32,2,45,42,28,5,1,2,122,137,2,53,1,12
6.83,0,61,85,95,2,1,0,29,34,1,52,1,4
4.58,2,65,29,73,1,0,0,57,138,2,75,0,10
4.88,0,79,37,66,2,0,4,368,32,0,72,0,11
9.28,0,54,55,84,2,1,8,175,10,2,69,1,12
5.25,0,93,60,52,3,0,3,241,17,5,57,0,6
7.25,0,97,80,53,11,0,3,179,35,1,50,1,12
5.58,0,47,71,23,6,1,1,8,17,2,63,1,10
5.27,0,40,71,79,1,1,9,355,76,0,51,0,10
6.74,0,85,50,95,3,2,9,430,53,4,71,0,7
4.83,0,64,49,35,9,3,7,268,136,0,80,1,3
9.33,1,65,6,63,0,0,2,3,46,5,32,0,11
8.64,1,60,100,15,2,0,5,6,32,0,51,1,5
4.52,0,56,72,89,4,0,4,166,11,1,59,0,10
9.71,2,67,60,67,4,1,7,329,107,0,84,1,2
8.97,0,48,69,83,6,1,2,71,138,0,84,1,11
8.42,0,85,44,37,2,0,0,216,85,1,67,0,9
8.51,0,65,66,66,0,0,2,74,174,0,48,1,5
5.11,0,54,5,70,3,0,2,88,108,1,30,0,10
6.8,0,61,55,98,6,1,4,284,94,0,57,1,3
9.21,0,77,36,45,8,0,5,76,3,2,78,1,2
9.25,1,71,56,73,5,0,6,16,143,1,100,0,8
9.5,0,69,44,69,2,3,7,267,202,1,84,1,5
5.61,4,59,65,56,2,0,2,331,95,0,60,0,9
7.84,1,60,40,55,6,0,2,234,169,0,53,1,10
5.04,0,63,49,65,5,2,4,228,49,1,58,1,11
7.48,1,64,58,42,2,1,2,177,48,5,89,1,5
5.59,1,76,40,74,3,0,9,382,53,1,84,1,2
8.1,0,67,41,58,1,0,7,223,203,3,54,0,12
6.73,4,77,66,57,5,1,3,137,13,1,91,0,9
6.87,1,62,36,79,8,1,1,57,188,0,65,1,4
7.32,1,82,83,58,4,0,3,21,58,0,62,1,2
8.2,0,63,77,57,7,0,2,254,14,0,41,0,10
8.31,0,58,36,55,0,1,4,262,106,0,51,0,11
7.53,1,68,59,77,7,0,3,196,218,2,77,1,8
9.38,1,69,66,65,5,1,0,300,171,1,80,1,9
8.53,1,49,52,30,2,1,3,127,84,0,87,1,2
8.35,1,83,56,93,3,0,9,182,185,1,58,1,3
5.02,1,48,46,68,4,0,0,283,133,0,49,1,10
5.21,0,78,59,81,4,2,7,37,18,0,52,1,5
7.88,4,65,85,69,5,0,3,87,178,1,68,1,3
6.42,5,52,32,75,1,0,5,241,0,1,47,1,4
9.33,0,88,58,67,6,0,6,68,101,1,90,1,8
5.06,1,69,70,54,8,0,0,89,64,1,51,0,10
6.94,0,86,8,56,2,0,6,147,122,0,89,1,12
6.14,0,65,86,55,1,0,4,39,192,0,54,1,2
7.08,3,56,56,56,9,2,5,134,134,0,93,1,12
8.91,0,80,63,82,8,0,2,49,190,1,49,1,10
4.96,0,65,79,61,5,1,0,480,22,0,55,0,12
8.78,4,50,59,58,3,2,4,27,112,0,44,1,4
8.36,1,74,78,22,5,0,1,118,209,2,49,0,8
5.3,3,60,29,64,5,0,0,212,79,1,55,0,11
7.66,0,100,31,62,6,0,4,305,55,0,59,1,7
7.07,0,61,54,57,0,1,3,565,19,0,66,1,9
6.18,0,60,68,66,0,1,0,240,104,0,84,0,9
8.29,1,86,69,87,6,0,2,310,232,0,69,1,1
5.71,0,76,63,42,0,0,0,97,34,2,68,0,6
6.96,3,78,60,35,5,0,8,212,138,3,93,0,12
5.25,5,76,42,71,5,0,4,197,188,0,75,1,8
8.6,0,47,70,42,5,1,3,226,2,0,50,0,11
8.25,3,70,45,75,12,2,9,192,100,0,80,1,5
6.93,0,73,100,74,2,0,5,52,51,1,52,1,1
5.6,4,52,68,70,5,0,4,62,5,0,53,0,7
5.31,1,100,39,60,5,1,1,257,42,0,62,1,5
8.76,2,45,62,50,7,0,4,365,164,0,85,0,10
6.03,2,41,21,75,1,0,3,148,42,0,67,0,8
9.74,0,66,64,75,3,0,0,0,264,0,63,1,6
8.1,0,51,57,49,5,1,5,253,82,0,62,1,4
6.25,2,84,54,77,8,1,6,142,66,3,79,1,11
9.36,0,68,33,44,6,1,9,4,228,1,73,0,9
8.25,1,65,46,59,5,0,8,23,116,2,87,0,10
8.96,0,63,59,58,7,1,1,157,49,2,96,1,5
6.22,0,44,50,35,7,0,7,318,78,0,45,1,10
9.28,3,73,59,70,1,3,7,155,125,1,90,0,12
6.66,0,61,62,63,8,2,1,111,109,5,96,1,4
8.23,0,64,41,50,6,0,9,151,57,2,71,1,5
9.04,0,55,85,50,0,1,6,298,85,0,30,1,6
6.34,1,69,54,71,5,1,1,24,35,2,56,0,12
9.59,1,47,53,58,4,0,2,75,76,0,83,1,7
9.04,0,58,64,97,9,1,4,221,133,0,55,1,11
6.89,0,37,27,57,1,0,0,42,27,0,69,0,11
7.01,3,42,70,64,8,2,1,134,53,0,16,0,9
7.4,2,64,19,70,2,0,2,189,107,1,61,1,2
8.22,1,67,15,95,1,2,2,36,15,0,73,1,10
6.65,1,69,78,64,0,2,3,11,91,0,60,1,10
6.09,0,64,47,75,6,0,1,26,13,1,62,0,12
8.43,4,62,94,33,2,1,5,158,260,0,54,0,6
7.85,0,92,30,79,2,0,7,234,61,0,51,0,10
9.64,0,87,52,39,7,1,3,46,107,1,76,1,3
9.85,0,47,51,39,5,2,2,142,59,0,61,1,6
9.82,0,82,78,46,0,1,2,155,122,1,34,1,2
9.95,2,48,27,50,10,0,5,208,78,2,51,1,2
9.63,0,90,45,73,0,1,5,208,231,0,66,1,7
7.67,0,82,69,58,5,1,1,24,55,0,76,0,11
9.64,2,86,55,55,2,0,1,24,140,0,74,1,4
5.09,1,59,93,55,2,0,6,197,104,1,91,0,6
8.34,0,84,48,68,0,1,5,13,87,4,65,0,7
7.62,0,100,63,84,4,3,9,267,25,4,82,1,3
5.8,0,45,48,61,1,1,8,174,266,0,100,0,7
7.0,2,84,60,75,0,0,6,232,137,2,76,1,12
5.99,4,40,65,70,3,1,7,16,102,0,67,1,3
9.76,0,65,72,67,0,1,1,18,96,3,70,1,12
6.49,1,82,12,72,6,0,1,242,167,1,39,1,9
9.38,3,78,78,63,6,0,0,212,15,1,76,0,11
5.63,1,82,48,47,3,0,6,26,184,0,84,1,11
7.04,4,88,30,39,6,0,1,39,65,0,75,0,11
6.27,2,49,71,45,5,1,7,69,38,0,79,0,6
4.74,1,65,77,87,4,1,0,249,130,0,50,1,8
6.43,4,63,43,57,1,0,7,133,45,0,77,0,11
4.72,0,68,40,75,1,1,1,60,117,0,75,0,8
6.28,0,71,88,62,11,1,2,204,102,0,52,0,6
9.21,0,65,56,76,5,2,1,124,103,0,96,1,5
7.03,0,45,80,59,6,3,5,60,52,0,54,0,10
9.07,2,57,68,66,2,1,2,298,194,1,69,1,7
7.6,0,56,40,89,3,1,2,203,71,1,62,0,12
7.16,2,40,35,51,5,1,5,102,145,0,77,1,5
6.74,0,64,83,64,2,0,2,127,50,0,62,1,5
4.63,4,44,38,59,3,0,3,31,0,0,49,0,8
5.37,1,69,72,75,4,0,5,8,243,0,75,0,12
7.89,3,61,80,39,4,1,4,16,185,0,98,0,10
8.77,0,99,65,53,12,1,0,83,55,0,40,1,4
6.62,0,61,49,74,4,2,0,112,99,3,55,0,11
9.09,4,64,29,64,5,0,2,68,119,0,55,0,8
5.55,1,68,73,64,5,1,1,319,7,3,78,1,11
5.48,0,100,53,18,3,0,7,130,71,0,85,0,10
4.99,0,28,16,59,2,0,0,296,59,1,86,1,11
4.99,4,66,55,80,8,1,9,147,60,0,92,1,5
7.23,1,49,68,69,0,1,6,79,90,0,48,0,8
8.17,2,64,69,38,4,2,0,270,91,0,83,0,10
9.8,0,54,85,54,9,0,0,81,21,1,52,1,1
5.68,5,28,84,56,6,1,4,269,21,0,57,1,12
5.19,0,94,81,58,2,0,4,194,224,1,69,0,11
7.19,5,31,62,60,4,0,5,17,57,2,74,1,6
6.91,0,54,58,56,4,2,2,124,189,4,39,1,7
7.6,2,68,38,61,4,0,4,132,78,1,75,0,10
5.77,1,76,89,55,1,0,5,261,104,0,58,1,7
5.64,1,42,49,76,2,1,8,24,164,0,57,0,10
4.53,1,100,100,62,2,3,1,237,113,0,54,0,8
6.69,1,79,74,97,7,0,9,52,53,0,62,1,1
7.93,5,60,67,29,2,0,0,99,2,0,53,0,11
6.99,0,66,39,57,8,0,3,205,31,0,92,0,7
6.29,1,77,74,70,8,0,3,233,51,1,89,1,5
6.15,2,36,30,47,7,3,5,122,42,0,83,1,2
4.5,0,83,61,66,2,0,1,343,15,0,73,0,7
7.16,5,66,84,64,0,1,1,100,53,2,71,0,11
5.08,0,69,63,40,3,1,6,98,3,0,39,1,5
8.24,0,44,23,77,2,0,2,27,79,0,82,1,6
9.54,5,75,83,85,4,1,9,87,46,1,93,0,11
8.87,0,92,62,97,2,3,0,90,100,0,67,1,3
7.59,0,67,60,61,2,0,6,219,96,1,90,1,4
8.6,1,58,85,84,4,2,4,4,99,0,76,1,11
6.54,0,81,68,98,2,2,3,61,34,1,65,0,9
5.05,4,61,100,53,1,0,1,113,113,0,77,0,10
8.95,0,61,42,78,5,1,1,456,21,0,62,0,9
6.63,0,81,50,64,7,0,2,16,105,0,50,0,10
8.63,1,67,69,45,1,2,1,167,95,0,58,1,8
8.9,0,38,49,43,1,1,8,147,98,2,57,0,10
9.02,0,71,70,75,4,0,3,229,162,0,65,1,8
6.08,4,78,15,55,4,0,4,175,47,1,90,0,10
5.54,2,49,60,45,1,0,2,135,120,0,40,0,7
9.48,1,57,45,57,6,0,6,42,183,0,100,0,8
4.84,1,31,51,72,1,0,0,52,63,2,56,0,10
9.11,3,75,47,34,3,1,3,71,165,2,66,1,12
8.81,2,96,78,68,10,2,1,203,47,2,33,1,2
8.9,2,47,56,51,3,0,9,266,78,1,53,0,10
7.6,1,39,69,51,3,0,6,149,126,1,100,1,2
4.84,0,57,49,88,7,1,2,78,20,0,74,1,2
7.76,2,70,64,56,8,1,3,22,56,0,60,1,3
7.05,1,55,44,74,5,0,3,83,89,0,50,1,10
8.14,4,82,52,60,5,2,4,594,293,4,68,0,7
7.85,0,81,64,83,2,0,0,137,139,0,59,0,9
5.85,3,74,78,57,7,1,0,213,24,0,55,1,10
7.76,1,73,67,37,3,0,2,356,81,2,49,1,8
5.49,1,38,34,41,3,0,3,239,34,0,67,0,10
9.87,0,35,47,83,7,0,0,141,42,1,49,0,11
5.12,0,45,100,65,3,0,2,111,63,0,67,1,7
5.24,0,86,72,53,3,2,5,84,88,1,100,1,12
7.33,0,81,39,66,2,2,4,351,49,0,39,1,4
5.99,2,49,44,85,5,0,2,514,38,0,40,0,10
8.66,1,67,51,60,2,0,0,293,41,0,70,1,1
9.38,0,80,49,51,8,0,2,34,112,1,72,1,2
8.25,0,31,33,71,4,0,0,117,51,3,56,1,4
6.56,4,40,22,78,0,2,8,105,61,1,85,0,8
8.32,1,63,67,58,2,1,1,124,119,2,55,0,9
6.28,0,92,51,40,2,1,3,10,204,5,79,0,6
6.74,2,53,76,28,1,0,4,102,47,0,55,1,6
6.47,2,48,49,80,2,1,7,100,29,1,36,1,2
7.43,2,100,70,73,3,1,9,5,76,0,38,1,9
6.06,0,41,69,55,1,2,2,56,58,1,48,0,12
9.11,5,61,60,87,2,2,0,97,193,0,56,0,6
7.21,0,38,67,34,6,0,4,59,11,1,57,1,2
9.31,2,51,47,60,4,1,3,176,196,0,70,1,4
